"reporter","flow","hs6","fcl","Year"
141,1,170211,173,2006
141,1,170212,173,2006
141,1,170219,173,2006
141,1,170220,160,2006
141,1,170230,172,2006
141,1,170240,172,2006
141,1,170250,154,2006
141,1,170260,166,2006
141,1,170290,167,2006
141,1,170300,165,2006
141,1,170310,165,2006
141,1,170390,165,2006
141,1,170400,168,2006
141,1,170410,168,2006
141,1,170490,168,2006
141,1,180100,661,2006
141,1,180200,663,2006
141,1,180300,665,2006
141,1,180310,662,2006
141,1,180320,665,2006
141,1,180400,664,2006
141,1,180500,665,2006
141,1,180600,666,2006
141,1,180610,666,2006
141,1,180620,666,2006
141,1,180631,666,2006
141,1,180632,666,2006
141,1,180690,666,2006
141,1,190100,115,2006
141,1,190110,109,2006
141,1,190120,114,2006
141,1,190200,1232,2006
141,1,190211,18,2006
141,1,190219,18,2006
141,1,190220,1232,2006
141,1,190230,1232,2006
141,1,190240,1232,2006
141,1,190300,127,2006
141,1,190400,41,2006
141,1,190410,41,2006
141,1,190420,41,2006
141,1,190430,41,2006
141,1,190490,41,2006
141,1,190500,22,2006
141,1,190510,20,2006
141,1,190520,22,2006
141,1,190530,22,2006
141,1,190531,22,2006
141,1,190532,110,2006
141,1,190540,20,2006
141,1,190590,22,2006
141,1,200100,471,2006
141,1,200110,471,2006
141,1,200120,471,2006
141,1,200190,471,2006
141,1,200200,391,2006
141,1,200210,392,2006
141,1,200290,391,2006
141,1,200300,451,2006
141,1,200310,451,2006
141,1,200320,451,2006
141,1,200390,451,2006
141,1,200400,475,2006
141,1,200410,118,2006
141,1,200490,475,2006
141,1,200500,472,2006
141,1,200510,476,2006
141,1,200520,472,2006
141,1,200540,472,2006
141,1,200551,472,2006
141,1,200559,472,2006
141,1,200560,472,2006
141,1,200570,262,2006
141,1,200580,448,2006
141,1,200590,472,2006
141,1,200591,472,2006
141,1,200599,472,2006
141,1,200600,625,2006
141,1,200700,623,2006
141,1,200710,626,2006
141,1,200791,623,2006
141,1,200799,623,2006
141,1,200800,623,2006
141,1,200819,235,2006
141,1,200820,575,2006
141,1,200830,623,2006
141,1,200840,623,2006
141,1,200850,623,2006
141,1,200860,623,2006
141,1,200870,623,2006
141,1,200880,623,2006
141,1,200891,623,2006
141,1,200892,623,2006
141,1,200893,623,2006
141,1,200897,623,2006
141,1,200899,623,2006
141,1,200900,622,2006
141,1,200912,491,2006
141,1,200919,492,2006
141,1,200921,509,2006
141,1,200929,510,2006
141,1,200939,514,2006
141,1,200940,576,2006
141,1,200941,576,2006
141,1,200949,580,2006
141,1,200950,390,2006
141,1,200960,562,2006
141,1,200961,562,2006
141,1,200969,562,2006
141,1,200971,518,2006
141,1,200979,519,2006
141,1,200980,622,2006
141,1,200981,622,2006
141,1,200989,622,2006
141,1,200990,622,2006
141,1,210100,659,2006
141,1,210110,659,2006
141,1,210111,659,2006
141,1,210112,659,2006
141,1,210120,672,2006
141,1,210130,659,2006
141,1,210200,1232,2006
141,1,210210,1232,2006
141,1,210220,1232,2006
141,1,210230,1232,2006
141,1,210300,1232,2006
141,1,210310,239,2006
141,1,210320,1232,2006
141,1,210330,295,2006
141,1,210390,1232,2006
141,1,210400,1232,2006
141,1,210410,1232,2006
141,1,210420,1232,2006
141,1,210500,910,2006
141,1,210600,1232,2006
141,1,210610,1232,2006
141,1,210690,1232,2006
141,1,220100,631,2006
141,1,220110,631,2006
141,1,220190,631,2006
141,1,220200,633,2006
141,1,220210,633,2006
141,1,220290,633,2006
141,1,220300,51,2006
141,1,220400,564,2006
141,1,220410,564,2006
141,1,220421,564,2006
141,1,220429,564,2006
141,1,220430,563,2006
141,1,220500,565,2006
141,1,220510,565,2006
141,1,220590,565,2006
141,1,220600,517,2006
141,1,220700,632,2006
141,1,220710,632,2006
141,1,220720,632,2006
141,1,220800,634,2006
141,1,220810,634,2006
141,1,220820,634,2006
141,1,220830,634,2006
141,1,220840,634,2006
141,1,220850,634,2006
141,1,220860,634,2006
141,1,220870,634,2006
141,1,220890,634,2006
141,1,220900,1232,2006
141,1,230100,1174,2006
141,1,230110,1173,2006
141,1,230120,1174,2006
141,1,230200,59,2006
141,1,230210,59,2006
141,1,230220,35,2006
141,1,230230,17,2006
141,1,230240,112,2006
141,1,230250,213,2006
141,1,230300,169,2006
141,1,230310,846,2006
141,1,230320,169,2006
141,1,230330,654,2006
141,1,230400,238,2006
141,1,230500,245,2006
141,1,230600,341,2006
141,1,230610,332,2006
141,1,230620,335,2006
141,1,230630,269,2006
141,1,230640,272,2006
141,1,230641,272,2006
141,1,230649,272,2006
141,1,230660,259,2006
141,1,230670,61,2006
141,1,230690,341,2006
141,1,230700,653,2006
141,1,230800,652,2006
141,1,230810,652,2006
141,1,230890,652,2006
141,1,230900,653,2006
141,1,230910,843,2006
141,1,240100,826,2006
141,1,240110,826,2006
141,1,240120,826,2006
141,1,240130,826,2006
141,1,240200,828,2006
141,1,240210,829,2006
141,1,240220,828,2006
141,1,240290,828,2006
141,1,240291,828,2006
141,1,240300,831,2006
141,1,240310,831,2006
141,1,240311,831,2006
141,1,240319,831,2006
141,1,240391,831,2006
141,1,240399,831,2006
141,1,251000,1399,2006
141,1,251001,1399,2006
141,1,251002,1399,2006
141,1,251003,1399,2006
141,1,251004,1399,2006
141,1,251005,1399,2006
141,1,251006,1399,2006
141,1,251007,1399,2006
141,1,251008,1399,2006
141,1,251009,1399,2006
141,1,251010,1399,2006
141,1,251011,1399,2006
141,1,251012,1399,2006
141,1,251013,1399,2006
141,1,251014,1399,2006
141,1,251015,1399,2006
141,1,251016,1399,2006
141,1,251017,1399,2006
141,1,251018,1399,2006
141,1,251019,1399,2006
141,1,251020,1399,2006
141,1,251021,1399,2006
141,1,251022,1399,2006
141,1,251023,1399,2006
141,1,251024,1399,2006
141,1,251025,1399,2006
141,1,251026,1399,2006
141,1,251027,1399,2006
141,1,251028,1399,2006
141,1,251029,1399,2006
141,1,251030,1399,2006
141,1,251031,1399,2006
141,1,251032,1399,2006
141,1,251033,1399,2006
141,1,251034,1399,2006
141,1,251035,1399,2006
141,1,251036,1399,2006
141,1,251037,1399,2006
141,1,251038,1399,2006
141,1,251039,1399,2006
141,1,251040,1399,2006
141,1,251041,1399,2006
141,1,251042,1399,2006
141,1,251043,1399,2006
141,1,251044,1399,2006
141,1,251045,1399,2006
141,1,251046,1399,2006
141,1,251047,1399,2006
141,1,251048,1399,2006
141,1,251049,1399,2006
141,1,251050,1399,2006
141,1,251051,1399,2006
141,1,251052,1399,2006
141,1,251053,1399,2006
141,1,251054,1399,2006
141,1,251055,1399,2006
141,1,251056,1399,2006
141,1,251057,1399,2006
141,1,251058,1399,2006
141,1,251059,1399,2006
141,1,251060,1399,2006
141,1,251061,1399,2006
141,1,251062,1399,2006
141,1,251063,1399,2006
141,1,251064,1399,2006
141,1,251065,1399,2006
141,1,251066,1399,2006
141,1,251067,1399,2006
141,1,251068,1399,2006
141,1,251069,1399,2006
141,1,251070,1399,2006
141,1,251071,1399,2006
141,1,251072,1399,2006
141,1,251073,1399,2006
141,1,251074,1399,2006
141,1,251075,1399,2006
141,1,251076,1399,2006
141,1,251077,1399,2006
141,1,251078,1399,2006
141,1,251079,1399,2006
141,1,251080,1399,2006
141,1,251081,1399,2006
141,1,251082,1399,2006
141,1,251083,1399,2006
141,1,251084,1399,2006
141,1,251085,1399,2006
141,1,251086,1399,2006
141,1,251087,1399,2006
141,1,251088,1399,2006
141,1,251089,1399,2006
141,1,251090,1399,2006
141,1,251091,1399,2006
141,1,251092,1399,2006
141,1,251093,1399,2006
141,1,251094,1399,2006
141,1,251095,1399,2006
141,1,251096,1399,2006
141,1,251097,1399,2006
141,1,251098,1399,2006
141,1,251099,1399,2006
141,1,280700,1404,2006
141,1,280701,1404,2006
141,1,280702,1404,2006
141,1,280703,1404,2006
141,1,280704,1404,2006
141,1,280705,1404,2006
141,1,280706,1404,2006
141,1,280707,1404,2006
141,1,280708,1404,2006
141,1,280709,1404,2006
141,1,280710,1404,2006
141,1,280711,1404,2006
141,1,280712,1404,2006
141,1,280713,1404,2006
141,1,280714,1404,2006
141,1,280715,1404,2006
141,1,280716,1404,2006
141,1,280717,1404,2006
141,1,280718,1404,2006
141,1,280719,1404,2006
141,1,280720,1404,2006
141,1,280721,1404,2006
141,1,280722,1404,2006
141,1,280723,1404,2006
141,1,280724,1404,2006
141,1,280725,1404,2006
141,1,280726,1404,2006
141,1,280727,1404,2006
141,1,280728,1404,2006
141,1,280729,1404,2006
141,1,280730,1404,2006
141,1,280731,1404,2006
141,1,280732,1404,2006
141,1,280733,1404,2006
141,1,280734,1404,2006
141,1,280735,1404,2006
141,1,280736,1404,2006
141,1,280737,1404,2006
141,1,280738,1404,2006
141,1,280739,1404,2006
141,1,280740,1404,2006
141,1,280741,1404,2006
141,1,280742,1404,2006
141,1,280743,1404,2006
141,1,280744,1404,2006
141,1,280745,1404,2006
141,1,280746,1404,2006
141,1,280747,1404,2006
141,1,280748,1404,2006
141,1,280749,1404,2006
141,1,280750,1404,2006
141,1,280751,1404,2006
141,1,280752,1404,2006
141,1,280753,1404,2006
141,1,280754,1404,2006
141,1,280755,1404,2006
141,1,280756,1404,2006
141,1,280757,1404,2006
141,1,280758,1404,2006
141,1,280759,1404,2006
141,1,280760,1404,2006
141,1,280761,1404,2006
141,1,280762,1404,2006
141,1,280763,1404,2006
141,1,280764,1404,2006
141,1,280765,1404,2006
141,1,280766,1404,2006
141,1,280767,1404,2006
141,1,280768,1404,2006
141,1,280769,1404,2006
141,1,280770,1404,2006
141,1,280771,1404,2006
141,1,280772,1404,2006
141,1,280773,1404,2006
141,1,280774,1404,2006
141,1,280775,1404,2006
141,1,280776,1404,2006
141,1,280777,1404,2006
141,1,280778,1404,2006
141,1,280779,1404,2006
141,1,280780,1404,2006
141,1,280781,1404,2006
141,1,280782,1404,2006
141,1,280783,1404,2006
141,1,280784,1404,2006
141,1,280785,1404,2006
141,1,280786,1404,2006
141,1,280787,1404,2006
141,1,280788,1404,2006
141,1,280789,1404,2006
141,1,280790,1404,2006
141,1,280791,1404,2006
141,1,280792,1404,2006
141,1,280793,1404,2006
141,1,280794,1404,2006
141,1,280795,1404,2006
141,1,280796,1404,2006
141,1,280797,1404,2006
141,1,280798,1404,2006
141,1,280799,1404,2006
141,1,280900,1403,2006
141,1,280901,1403,2006
141,1,280902,1403,2006
141,1,280903,1403,2006
141,1,280904,1403,2006
141,1,280905,1403,2006
141,1,280906,1403,2006
141,1,280907,1403,2006
141,1,280908,1403,2006
141,1,280909,1403,2006
141,1,280910,1403,2006
141,1,280911,1403,2006
141,1,280912,1403,2006
141,1,280913,1403,2006
141,1,280914,1403,2006
141,1,280915,1403,2006
141,1,280916,1403,2006
141,1,280917,1403,2006
141,1,280918,1403,2006
141,1,280919,1403,2006
141,1,280920,1403,2006
141,1,280921,1403,2006
141,1,280922,1403,2006
141,1,280923,1403,2006
141,1,280924,1403,2006
141,1,280925,1403,2006
141,1,280926,1403,2006
141,1,280927,1403,2006
141,1,280928,1403,2006
141,1,280929,1403,2006
141,1,280930,1403,2006
141,1,280931,1403,2006
141,1,280932,1403,2006
141,1,280933,1403,2006
141,1,280934,1403,2006
141,1,280935,1403,2006
141,1,280936,1403,2006
141,1,280937,1403,2006
141,1,280938,1403,2006
141,1,280939,1403,2006
141,1,280940,1403,2006
141,1,280941,1403,2006
141,1,280942,1403,2006
141,1,280943,1403,2006
141,1,280944,1403,2006
141,1,280945,1403,2006
141,1,280946,1403,2006
141,1,280947,1403,2006
141,1,280948,1403,2006
141,1,280949,1403,2006
141,1,280950,1403,2006
141,1,280951,1403,2006
141,1,280952,1403,2006
141,1,280953,1403,2006
141,1,280954,1403,2006
141,1,280955,1403,2006
141,1,280956,1403,2006
141,1,280957,1403,2006
141,1,280958,1403,2006
141,1,280959,1403,2006
141,1,280960,1403,2006
141,1,280961,1403,2006
141,1,280962,1403,2006
141,1,280963,1403,2006
141,1,280964,1403,2006
141,1,280965,1403,2006
141,1,280966,1403,2006
141,1,280967,1403,2006
141,1,280968,1403,2006
141,1,280969,1403,2006
141,1,280970,1403,2006
141,1,280971,1403,2006
141,1,280972,1403,2006
141,1,280973,1403,2006
141,1,280974,1403,2006
141,1,280975,1403,2006
141,1,280976,1403,2006
141,1,280977,1403,2006
141,1,280978,1403,2006
141,1,280979,1403,2006
141,1,280980,1403,2006
141,1,280981,1403,2006
141,1,280982,1403,2006
141,1,280983,1403,2006
141,1,280984,1403,2006
141,1,280985,1403,2006
141,1,280986,1403,2006
141,1,280987,1403,2006
141,1,280988,1403,2006
141,1,280989,1403,2006
141,1,280990,1403,2006
141,1,280991,1403,2006
141,1,280992,1403,2006
141,1,280993,1403,2006
141,1,280994,1403,2006
141,1,280995,1403,2006
141,1,280996,1403,2006
141,1,280997,1403,2006
141,1,280998,1403,2006
141,1,280999,1403,2006
141,1,281400,1402,2006
141,1,281401,1402,2006
141,1,281402,1402,2006
141,1,281403,1402,2006
141,1,281404,1402,2006
141,1,281405,1402,2006
141,1,281406,1402,2006
141,1,281407,1402,2006
141,1,281408,1402,2006
141,1,281409,1402,2006
141,1,281410,1402,2006
141,1,281411,1402,2006
141,1,281412,1402,2006
141,1,281413,1402,2006
141,1,281414,1402,2006
141,1,281415,1402,2006
141,1,281416,1402,2006
141,1,281417,1402,2006
141,1,281418,1402,2006
141,1,281419,1402,2006
141,1,281420,1402,2006
141,1,281421,1402,2006
141,1,281422,1402,2006
141,1,281423,1402,2006
141,1,281424,1402,2006
141,1,281425,1402,2006
141,1,281426,1402,2006
141,1,281427,1402,2006
141,1,281428,1402,2006
141,1,281429,1402,2006
141,1,281430,1402,2006
141,1,281431,1402,2006
141,1,281432,1402,2006
141,1,281433,1402,2006
141,1,281434,1402,2006
141,1,281435,1402,2006
141,1,281436,1402,2006
141,1,281437,1402,2006
141,1,281438,1402,2006
141,1,281439,1402,2006
141,1,281440,1402,2006
141,1,281441,1402,2006
141,1,281442,1402,2006
141,1,281443,1402,2006
141,1,281444,1402,2006
141,1,281445,1402,2006
141,1,281446,1402,2006
141,1,281447,1402,2006
141,1,281448,1402,2006
141,1,281449,1402,2006
141,1,281450,1402,2006
141,1,281451,1402,2006
141,1,281452,1402,2006
141,1,281453,1402,2006
141,1,281454,1402,2006
141,1,281455,1402,2006
141,1,281456,1402,2006
141,1,281457,1402,2006
141,1,281458,1402,2006
141,1,281459,1402,2006
141,1,281460,1402,2006
141,1,281461,1402,2006
141,1,281462,1402,2006
141,1,281463,1402,2006
141,1,281464,1402,2006
141,1,281465,1402,2006
141,1,281466,1402,2006
141,1,281467,1402,2006
141,1,281468,1402,2006
141,1,281469,1402,2006
141,1,281470,1402,2006
141,1,281471,1402,2006
141,1,281472,1402,2006
141,1,281473,1402,2006
141,1,281474,1402,2006
141,1,281475,1402,2006
141,1,281476,1402,2006
141,1,281477,1402,2006
141,1,281478,1402,2006
141,1,281479,1402,2006
141,1,281480,1402,2006
141,1,281481,1402,2006
141,1,281482,1402,2006
141,1,281483,1402,2006
141,1,281484,1402,2006
141,1,281485,1402,2006
141,1,281486,1402,2006
141,1,281487,1402,2006
141,1,281488,1402,2006
141,1,281489,1402,2006
141,1,281490,1402,2006
141,1,281491,1402,2006
141,1,281492,1402,2006
141,1,281493,1402,2006
141,1,281494,1402,2006
141,1,281495,1402,2006
141,1,281496,1402,2006
141,1,281497,1402,2006
141,1,281498,1402,2006
141,1,281499,1402,2006
141,1,310100,1401,2006
141,1,310101,1401,2006
141,1,310102,1401,2006
141,1,310103,1401,2006
141,1,310104,1401,2006
141,1,310105,1401,2006
141,1,310106,1401,2006
141,1,310107,1401,2006
141,1,310108,1401,2006
141,1,310109,1401,2006
141,1,310110,1401,2006
141,1,310111,1401,2006
141,1,310112,1401,2006
141,1,310113,1401,2006
141,1,310114,1401,2006
141,1,310115,1401,2006
141,1,310116,1401,2006
141,1,310117,1401,2006
141,1,310118,1401,2006
141,1,310119,1401,2006
141,1,310120,1401,2006
141,1,310121,1401,2006
141,1,310122,1401,2006
141,1,310123,1401,2006
141,1,310124,1401,2006
141,1,310125,1401,2006
141,1,310126,1401,2006
141,1,310127,1401,2006
141,1,310128,1401,2006
141,1,310129,1401,2006
141,1,310130,1401,2006
141,1,310131,1401,2006
141,1,310132,1401,2006
141,1,310133,1401,2006
141,1,310134,1401,2006
141,1,310135,1401,2006
141,1,310136,1401,2006
141,1,310137,1401,2006
141,1,310138,1401,2006
141,1,310139,1401,2006
141,1,310140,1401,2006
141,1,310141,1401,2006
141,1,310142,1401,2006
141,1,310143,1401,2006
141,1,310144,1401,2006
141,1,310145,1401,2006
141,1,310146,1401,2006
141,1,310147,1401,2006
141,1,310148,1401,2006
141,1,310149,1401,2006
141,1,310150,1401,2006
141,1,310151,1401,2006
141,1,310152,1401,2006
141,1,310153,1401,2006
141,1,310154,1401,2006
141,1,310155,1401,2006
141,1,310156,1401,2006
141,1,310157,1401,2006
141,1,310158,1401,2006
141,1,310159,1401,2006
141,1,310160,1401,2006
141,1,310161,1401,2006
141,1,310162,1401,2006
141,1,310163,1401,2006
141,1,310164,1401,2006
141,1,310165,1401,2006
141,1,310166,1401,2006
141,1,310167,1401,2006
141,1,310168,1401,2006
141,1,310169,1401,2006
141,1,310170,1401,2006
141,1,310171,1401,2006
141,1,310172,1401,2006
141,1,310173,1401,2006
141,1,310174,1401,2006
141,1,310175,1401,2006
141,1,310176,1401,2006
141,1,310177,1401,2006
141,1,310178,1401,2006
141,1,310179,1401,2006
141,1,310180,1401,2006
141,1,310181,1401,2006
141,1,310182,1401,2006
141,1,310183,1401,2006
141,1,310184,1401,2006
141,1,310185,1401,2006
141,1,310186,1401,2006
141,1,310187,1401,2006
141,1,310188,1401,2006
141,1,310189,1401,2006
141,1,310190,1401,2006
141,1,310191,1401,2006
141,1,310192,1401,2006
141,1,310193,1401,2006
141,1,310194,1401,2006
141,1,310195,1401,2006
141,1,310196,1401,2006
141,1,310197,1401,2006
141,1,310198,1401,2006
141,1,310199,1401,2006
141,1,310200,1360,2006
141,1,310201,1360,2006
141,1,310202,1360,2006
141,1,310203,1360,2006
141,1,310204,1360,2006
141,1,310205,1360,2006
141,1,310206,1360,2006
141,1,310207,1360,2006
141,1,310208,1360,2006
141,1,310209,1360,2006
141,1,310210,1360,2006
141,1,310211,1360,2006
141,1,310212,1360,2006
141,1,310213,1360,2006
141,1,310214,1360,2006
141,1,310215,1360,2006
141,1,310216,1360,2006
141,1,310217,1360,2006
141,1,310218,1360,2006
141,1,310219,1360,2006
141,1,310220,1360,2006
141,1,310221,1360,2006
141,1,310222,1360,2006
141,1,310223,1360,2006
141,1,310224,1360,2006
141,1,310225,1360,2006
141,1,310226,1360,2006
141,1,310227,1360,2006
141,1,310228,1360,2006
141,1,310229,1360,2006
141,1,310230,1360,2006
141,1,310231,1360,2006
141,1,310232,1360,2006
141,1,310233,1360,2006
141,1,310234,1360,2006
141,1,310235,1360,2006
141,1,310236,1360,2006
141,1,310237,1360,2006
141,1,310238,1360,2006
141,1,310239,1360,2006
141,1,310240,1360,2006
141,1,310241,1360,2006
141,1,310242,1360,2006
141,1,310243,1360,2006
141,1,310244,1360,2006
141,1,310245,1360,2006
141,1,310246,1360,2006
141,1,310247,1360,2006
141,1,310248,1360,2006
141,1,310249,1360,2006
141,1,310250,1398,2006
141,1,310251,1398,2006
141,1,310252,1398,2006
141,1,310253,1398,2006
141,1,310254,1398,2006
141,1,310255,1398,2006
141,1,310256,1398,2006
141,1,310257,1398,2006
141,1,310258,1398,2006
141,1,310259,1398,2006
141,1,310260,1360,2006
141,1,310261,1360,2006
141,1,310262,1360,2006
141,1,310263,1360,2006
141,1,310264,1360,2006
141,1,310265,1360,2006
141,1,310266,1360,2006
141,1,310267,1360,2006
141,1,310268,1360,2006
141,1,310269,1360,2006
141,1,310270,1360,2006
141,1,310271,1360,2006
141,1,310272,1360,2006
141,1,310273,1360,2006
141,1,310274,1360,2006
141,1,310275,1360,2006
141,1,310276,1360,2006
141,1,310277,1360,2006
141,1,310278,1360,2006
141,1,310279,1360,2006
141,1,310280,1360,2006
141,1,310281,1360,2006
141,1,310282,1360,2006
141,1,310283,1360,2006
141,1,310284,1360,2006
141,1,310285,1360,2006
141,1,310286,1360,2006
141,1,310287,1360,2006
141,1,310288,1360,2006
141,1,310289,1360,2006
141,1,310290,1360,2006
141,1,310291,1360,2006
141,1,310292,1360,2006
141,1,310293,1360,2006
141,1,310294,1360,2006
141,1,310295,1360,2006
141,1,310296,1360,2006
141,1,310297,1360,2006
141,1,310298,1360,2006
141,1,310299,1360,2006
141,1,310300,1375,2006
141,1,310301,1375,2006
141,1,310302,1375,2006
141,1,310303,1375,2006
141,1,310304,1375,2006
141,1,310305,1375,2006
141,1,310306,1375,2006
141,1,310307,1375,2006
141,1,310308,1375,2006
141,1,310309,1375,2006
141,1,310310,1375,2006
141,1,310311,1375,2006
141,1,310312,1375,2006
141,1,310313,1375,2006
141,1,310314,1375,2006
141,1,310315,1375,2006
141,1,310316,1375,2006
141,1,310317,1375,2006
141,1,310318,1375,2006
141,1,310319,1375,2006
141,1,310320,1375,2006
141,1,310321,1375,2006
141,1,310322,1375,2006
141,1,310323,1375,2006
141,1,310324,1375,2006
141,1,310325,1375,2006
141,1,310326,1375,2006
141,1,310327,1375,2006
141,1,310328,1375,2006
141,1,310329,1375,2006
141,1,310330,1375,2006
141,1,310331,1375,2006
141,1,310332,1375,2006
141,1,310333,1375,2006
141,1,310334,1375,2006
141,1,310335,1375,2006
141,1,310336,1375,2006
141,1,310337,1375,2006
141,1,310338,1375,2006
141,1,310339,1375,2006
141,1,310340,1375,2006
141,1,310341,1375,2006
141,1,310342,1375,2006
141,1,310343,1375,2006
141,1,310344,1375,2006
141,1,310345,1375,2006
141,1,310346,1375,2006
141,1,310347,1375,2006
141,1,310348,1375,2006
141,1,310349,1375,2006
141,1,310350,1375,2006
141,1,310351,1375,2006
141,1,310352,1375,2006
141,1,310353,1375,2006
141,1,310354,1375,2006
141,1,310355,1375,2006
141,1,310356,1375,2006
141,1,310357,1375,2006
141,1,310358,1375,2006
141,1,310359,1375,2006
141,1,310360,1375,2006
141,1,310361,1375,2006
141,1,310362,1375,2006
141,1,310363,1375,2006
141,1,310364,1375,2006
141,1,310365,1375,2006
141,1,310366,1375,2006
141,1,310367,1375,2006
141,1,310368,1375,2006
141,1,310369,1375,2006
141,1,310370,1375,2006
141,1,310371,1375,2006
141,1,310372,1375,2006
141,1,310373,1375,2006
141,1,310374,1375,2006
141,1,310375,1375,2006
141,1,310376,1375,2006
141,1,310377,1375,2006
141,1,310378,1375,2006
141,1,310379,1375,2006
141,1,310380,1375,2006
141,1,310381,1375,2006
141,1,310382,1375,2006
141,1,310383,1375,2006
141,1,310384,1375,2006
141,1,310385,1375,2006
141,1,310386,1375,2006
141,1,310387,1375,2006
141,1,310388,1375,2006
141,1,310389,1375,2006
141,1,310390,1375,2006
141,1,310391,1375,2006
141,1,310392,1375,2006
141,1,310393,1375,2006
141,1,310394,1375,2006
141,1,310395,1375,2006
